1.002731946644920963e-01,3.228642036917207952e+04,1.924070474106443726e+04,1.002497426943556320e+02,-3.712875228826073482e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.082487904719354299e-01,3.758742075276817923e+04,1.732388981071173112e+04,1.011041068062493622e+02,-3.382532401466284000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.808590284171912033e-01,3.805909740834084369e+04,1.030570070057023804e+04,1.005318475749889870e+02,-1.043797987401400817e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075364830941032690e-01,3.936455651897718053e+04,1.506733796478895601e+04,7.638578986322390563e+01,-2.760687572016868430e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.003047899453466307e+01,1.005567179479158222e+05,-1.015006931396160212e+03,1.033945053148805044e+02,-1.000516592304392027e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.018161786252132495e-01,5.185962201453187299e+04,1.013434013639356090e+04,1.036435882123505507e+02,-1.393136682469539700e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.007832387852469758e-01,5.234072035321767908e+04,1.928718948262479535e+04,1.074704197964916403e+02,-3.838568380965914884e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.050092952697112419e-01,5.208932918904219696e+04,1.005634195631332477e+04,1.015664888351159334e+02,-1.542581611241471329e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.047005901966340385e-01,4.785825867728173034e+04,1.568568577622523298e+04,1.000598726895548367e+02,-3.176209751300079276e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.462509489055723422e-01,3.564720222715570708e+04,-1.017537945826395429e+02,1.000020020576017146e+02,-1.000105517980343528e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333523770281839493e-01,3.845147554137266707e+04,1.340082880823642517e+04,1.004542062970963627e+02,-2.527197878606415671e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.003786281961609184e-01,3.936214531670451834e+04,1.371038814434709639e+04,7.893647647386505639e+01,-3.050203400436562262e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.015081742662030106e-01,3.940290274621990102e+04,2.466022670275770724e+04,8.009514617535894843e+01,-1.001806023187623396e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.013155925329323193e-01,3.775376938382894150e+04,-1.020273863471109507e+03,7.291673222952313438e+01,-1.006089510281943511e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.020191851930208199e-01,5.251037755672493950e+04,1.766877853514077287e+04,1.053824962843402062e+02,-3.592254266692724940e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.002975378240095056e-01,5.015271528046965977e+04,1.107335434930921656e+04,1.001455589474828827e+02,-1.997235473949569240e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.002974609868084732e-01,4.687615641570558364e+04,1.340100178131022585e+04,1.036215378929144606e+02,-2.717377162553700387e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.107287818467597440e-01,4.907003125792373612e+04,1.030695722527801263e+04,1.000950303742326923e+02,-1.584792099260513432e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.011402479697439266e-01,4.963179567737526668e+04,1.422695194231062123e+04,1.001209135974142583e+02,-2.576065241957376628e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.001200590832175275e-01,3.918000807966704451e+04,2.078917500918137375e+04,7.962318761353890295e+01,-4.031988537043877585e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.022022828010038104e-01,3.917190083353883529e+04,2.113232106613290307e+04,8.023632111988193572e+01,-4.190075761471162963e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.013138713451573331e-01,3.695671060953738197e+04,-1.033373646113226869e+03,7.747530207524472701e+01,-1.012211609114425315e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.111651353611425724e-01,3.791746229628692527e+04,1.036695128061208197e+04,1.001771766514069242e+02,-1.752715860796301683e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.067697618277411997e-01,3.794081666217637394e+04,-1.002602773737912827e+02,6.790917217507447390e+01,-1.012180301063077259e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
